scorer,movement,movement,movement,movement,movement,movement
individuals,individual_0,individual_0,individual_0,individual_0,individual_0,individual_0
bodyparts,H,H,H,T,T,T
coords,x,y,likelihood,x,y,likelihood
5734,1459.8310546875,935.6950073242188,0.9598385095596313,1444.3870849609375,919.986328125,0.9618707895278931
5735,1459.787353515625,935.665283203125,0.959270715713501,1444.357666015625,919.9572143554688,0.9614470601081848
5736,1459.8204345703125,935.6971435546875,0.9601496458053589,1444.4122314453125,919.9599609375,0.9623487591743469
5737,1459.8519287109375,935.7047119140625,0.9607140421867371,1444.4620361328125,919.9507446289062,0.9633017182350159
5738,1459.8115234375,935.729736328125,0.959128737449646,1444.429443359375,919.9799194335938,0.9637722969055176
5739,1459.789794921875,935.7732543945312,0.9580459594726562,1444.43505859375,920.0181884765625,0.9635473489761353
5740,1459.8983154296875,935.8027954101562,0.9588996767997742,1444.5220947265625,920.0808715820312,0.9635838866233826
5741,1460.0262451171875,935.7593994140625,0.9584370851516724,1444.6326904296875,920.1062622070312,0.962451159954071
5742,1460.0360107421875,935.75732421875,0.9582892656326294,1444.6346435546875,920.1160278320312,0.9623504281044006
5743,1460.0546875,935.7310180664062,0.9578037261962891,1444.6484375,920.1071166992188,0.9626547694206238
5744,1460.04150390625,935.695068359375,0.957802414894104,1444.6513671875,920.0701904296875,0.9607992172241211
5745,1460.0263671875,935.6752319335938,0.9577026963233948,1444.658447265625,920.0381469726562,0.9597780108451843
5746,1460.008056640625,935.6915283203125,0.9581814408302307,1444.632568359375,920.0419311523438,0.9605676531791687
5747,1459.991455078125,935.7050170898438,0.9584734439849854,1444.62109375,920.0363159179688,0.9611380696296692
5748,1459.97216796875,935.7122802734375,0.9581387639045715,1444.6072998046875,920.0242309570312,0.9619256854057312
5749,1459.994873046875,935.7107543945312,0.9579952359199524,1444.6214599609375,920.0266723632812,0.9627820253372192
5750,1460.00439453125,935.7588500976562,0.9579674601554871,1444.65771484375,920.050537109375,0.9628307819366455
5751,1460.02783203125,935.7842407226562,0.9586175680160522,1444.6929931640625,920.0684204101562,0.9628230333328247
5752,1460.004638671875,935.80810546875,0.9599062204360962,1444.66552734375,920.1083984375,0.9616968631744385
5753,1459.9100341796875,935.642333984375,0.9593957662582397,1444.586181640625,919.9329223632812,0.9619891047477722
5754,1459.81787109375,935.6593627929688,0.9585306644439697,1444.5086669921875,919.9326782226562,0.961961567401886
5755,1459.7088623046875,935.6351318359375,0.9566168189048767,1444.4395751953125,919.8751831054688,0.962415337562561
5756,1459.6888427734375,935.6331176757812,0.9574318528175354,1444.4273681640625,919.8939819335938,0.9624156355857849
5757,,,,,,
5758,,,0.9574061036109924,,,0.9615620970726013
5759,,,,,,
5760,,,0.9578583836555481,,,0.9612515568733215
5761,1459.6319580078125,935.7207641601562,0.9575250744819641,1444.377197265625,919.9822387695312,0.961996853351593
5762,,,,,,
5763,,,0.9565178155899048,,,0.9636633396148682
5764,1459.6341552734375,935.7354125976562,0.9569913744926453,1444.37353515625,920.0134887695312,0.9645518064498901
5765,1459.649169921875,935.7423706054688,0.9571147561073303,1444.389892578125,920.0189819335938,0.9641743302345276
5766,1459.6746826171875,935.727294921875,0.9573454856872559,1444.4090576171875,920.007080078125,0.9640409350395203
5767,1459.6932373046875,935.6946411132812,0.957262396812439,1444.4197998046875,919.9730224609375,0.9633032083511353
5768,1459.74072265625,935.7833251953125,0.9587631225585938,1444.436767578125,920.0760498046875,0.9625335335731506
5769,1459.7392578125,935.808837890625,0.9586891531944275,1444.4251708984375,920.1114501953125,0.9622400999069214
5770,1459.8115234375,935.85205078125,0.9595389366149902,1444.4747314453125,920.1551513671875,0.9606686234474182
5771,1459.843505859375,935.8782348632812,0.9586709141731262,1444.510986328125,920.1607055664062,0.9586729407310486
5772,1459.8389892578125,935.8591918945312,0.9582856893539429,1444.5125732421875,920.1491088867188,0.9585749506950378
5773,1459.8377685546875,935.8291625976562,0.9583549499511719,1444.513671875,920.1333618164062,0.9586301445960999
5774,1459.7967529296875,935.854248046875,0.9576430320739746,1444.501953125,920.1331176757812,0.9592578411102295
5775,1459.7652587890625,935.8953857421875,0.9580468535423279,1444.4820556640625,920.15673828125,0.9580127596855164
5776,1459.78466796875,935.8868408203125,0.9580138325691223,1444.5050048828125,920.1473999023438,0.9585424661636353
5777,1459.83740234375,935.9028930664062,0.958324670791626,1444.55126953125,920.1693115234375,0.9581416845321655
5778,1459.870849609375,935.943603515625,0.9583844542503357,1444.55810546875,920.244140625,0.9587615728378296
5779,1459.86279296875,935.96826171875,0.9579446315765381,1444.5443115234375,920.289794921875,0.9589895606040955
5780,,,,,,
5781,,,0.9575921893119812,,,0.9574283957481384
5782,1459.9027099609375,935.968994140625,0.9556641578674316,1444.6614990234375,920.2756958007812,0.9558372497558594
5783,1459.9185791015625,935.9838256835938,0.9557883143424988,1444.649169921875,920.2967529296875,0.9566011428833008
5784,1459.921875,935.9708862304688,0.9557579755783081,1444.63037109375,920.2877197265625,0.956066370010376
5785,1459.8779296875,935.9761962890625,0.9557338953018188,1444.62060546875,920.2734375,0.9561379551887512
5786,1459.832275390625,935.9522705078125,0.9555847644805908,1444.59521484375,920.24462890625,0.9546293616294861
5787,1459.8221435546875,935.9683227539062,0.9549703598022461,1444.589111328125,920.2825927734375,0.9549382925033569
5788,1459.826904296875,935.999755859375,0.9557945728302002,1444.569580078125,920.3296508789062,0.9554436206817627
5789,1459.8319091796875,936.01953125,0.9562469720840454,1444.547607421875,920.3751831054688,0.956089437007904
5790,1459.817138671875,936.0139770507812,0.9565764665603638,1444.5361328125,920.3797607421875,0.9564486145973206
5791,1459.867919921875,936.084716796875,0.9571653604507446,1444.59619140625,920.4642333984375,0.9587182998657227
5792,1459.9449462890625,936.115966796875,0.9583362340927124,1444.659912109375,920.5048828125,0.9563730359077454
5793,1459.907958984375,936.10986328125,0.9579877853393555,1444.6044921875,920.5148315429688,0.9572533369064331
5794,1459.864013671875,936.1046142578125,0.9569292068481445,1444.555908203125,920.5425415039062,0.958473801612854
5795,1459.914306640625,936.1680297851562,0.9562294483184814,1444.5955810546875,920.6608276367188,0.9592677354812622
5796,1459.967529296875,936.1574096679688,0.9547836184501648,1444.6435546875,920.703857421875,0.9579471349716187
5797,1459.9925537109375,936.1597900390625,0.953517735004425,1444.722900390625,920.7150268554688,0.9579841494560242
5798,1459.9793701171875,936.1521606445312,0.9538029432296753,1444.7286376953125,920.6895141601562,0.9564796686172485
5799,1459.9556884765625,936.1536865234375,0.9536773562431335,1444.73583984375,920.6481323242188,0.9569740295410156
5800,1460.053955078125,936.2384033203125,0.954196572303772,1444.8607177734375,920.7317504882812,0.958386242389679
5801,1460.0714111328125,936.314208984375,0.9550197124481201,1444.90380859375,920.8065185546875,0.9589189291000366
5802,1460.0875244140625,936.3379516601562,0.9536478519439697,1444.896728515625,920.890625,0.9583730697631836
5803,1460.05712890625,936.3323974609375,0.9523332118988037,1444.8533935546875,920.9093017578125,0.9540971517562866
5804,1457.1212158203125,936.3070068359375,0.9529558420181274,1444.8941650390625,920.8483276367188,0.948205828666687
5805,1457.122802734375,936.295166015625,0.9528687000274658,1444.8731689453125,920.7955932617188,0.9495499134063721
5806,1457.09228515625,936.2537841796875,0.952346920967102,1444.8380126953125,920.7810668945312,0.9486134052276611
5807,1456.9886474609375,936.2196655273438,0.9570283889770508,1444.8099365234375,920.6672973632812,0.9491187334060669
5808,1456.8951416015625,936.187255859375,0.9589913487434387,1444.78955078125,920.602783203125,0.9476383328437805
5809,1456.9066162109375,936.1285400390625,0.9538964629173279,1444.7510986328125,920.6202392578125,0.9519674777984619
5810,1456.892578125,936.092041015625,0.9528747797012329,1444.733154296875,920.622802734375,0.9538679718971252
5811,1456.806640625,936.1013793945312,0.9613284468650818,1444.7664794921875,920.477294921875,0.9519349932670593
5812,1456.6932373046875,936.1139526367188,0.9686754941940308,1447.7572021484375,920.407470703125,0.948049783706665
5813,1456.7071533203125,936.0142211914062,0.9670246243476868,1444.751708984375,920.3037109375,0.9433830976486206
5814,1456.5760498046875,935.974365234375,0.9681824445724487,1447.6702880859375,920.3085327148438,0.9447260499000549
5815,1456.6026611328125,936.0304565429688,0.9715644121170044,1447.6962890625,920.3099365234375,0.9424751996994019
5816,1456.5992431640625,936.0519409179688,0.9695700407028198,1444.712646484375,920.3937377929688,0.9429367184638977
5817,1456.5601806640625,936.1357421875,0.978338360786438,1447.7550048828125,920.3088989257812,0.9429608583450317
5818,1456.5341796875,936.1616821289062,0.9805414080619812,1447.85595703125,920.3095703125,0.9508814811706543
5819,1456.398681640625,936.07373046875,0.9838879108428955,1447.8106689453125,920.2385864257812,0.9631127119064331
5820,1456.28125,936.0888061523438,0.9859644770622253,1447.708984375,920.3541870117188,0.9687758088111877
5821,,,0.9491692185401917,,,0.9022378325462341
5822,1449.075927734375,928.8704223632812,0.9562525153160095,1437.2939453125,912.991455078125,0.9130781888961792
5823,1449.1419677734375,928.9314575195312,0.9519907236099243,1437.3023681640625,913.1389770507812,0.9077624678611755
5824,1449.107421875,928.9521484375,0.9496037364006042,1437.3206787109375,913.20361328125,0.9041303992271423
5825,1449.1856689453125,929.073974609375,0.9471162557601929,1437.314208984375,913.3908081054688,0.9139274954795837
5826,1449.13037109375,932.2416381835938,0.9580097198486328,,,0.8773841261863708
5827,1449.15869140625,932.4415893554688,0.9542655944824219,,,0.8857344388961792
5828,1449.1622314453125,932.656982421875,0.9531143307685852,,,0.8893566727638245
5829,1449.2264404296875,932.6486206054688,0.9497916102409363,,,0.8887709379196167
5830,1449.2498779296875,932.6641845703125,0.945095956325531,,,0.8860389590263367
5831,1449.3209228515625,932.699951171875,0.9475842118263245,,,0.8926195502281189
5832,1449.299560546875,932.7568969726562,0.9473691582679749,,,0.8942469954490662
5833,1449.36181640625,932.8504028320312,0.9498095512390137,,,0.8991576433181763
5834,1452.3856201171875,936.1438598632812,1.0045424699783325,,,0.9472254514694214
5835,1452.42138671875,936.208251953125,1.004905343055725,1444.4166259765625,920.5614013671875,0.94178307056427
5836,1452.458984375,936.399169921875,1.002512812614441,1444.4796142578125,920.74560546875,0.9431741237640381
5837,1452.44482421875,936.4741821289062,1.0051872730255127,1444.3656005859375,920.8096313476562,0.9500580430030823
5838,1452.4290771484375,936.584716796875,1.0057926177978516,1444.3031005859375,920.9029541015625,0.9547193050384521
5839,1452.463134765625,936.6486206054688,1.0046743154525757,1444.3829345703125,920.9935913085938,0.9566335082054138
5840,1452.4942626953125,936.7229614257812,1.002515435218811,1444.402099609375,921.0765380859375,0.9614139795303345
5841,1452.500244140625,936.8162231445312,1.0026301145553589,1444.331298828125,921.1443481445312,0.9673035144805908
5842,1452.4842529296875,936.838623046875,1.0011956691741943,1444.3594970703125,921.1495361328125,0.9681276679039001
5843,1452.4859619140625,936.9510498046875,0.9548346996307373,1437.5360107421875,921.2972412109375,0.9471157193183899
5844,1449.2762451171875,940.1788330078125,0.9541540145874023,1440.4625244140625,924.1100463867188,0.9321449995040894
5845,1449.4310302734375,940.1398315429688,0.9504079222679138,1440.43701171875,924.1441040039062,0.9303768277168274
5846,1449.4476318359375,940.2491455078125,0.9531950950622559,1440.4967041015625,924.222900390625,0.9307551980018616
5847,1449.4896240234375,940.3922119140625,0.9528456926345825,1437.521240234375,924.3458251953125,0.9306191205978394
5848,,,,,,
5849,,,0.9721715450286865,,,0.9393616914749146
5850,1456.56982421875,940.3497924804688,0.9722849130630493,1444.753173828125,924.5718994140625,0.9438584446907043
5851,1456.641357421875,940.3326416015625,0.9724288582801819,1444.8125,924.6015625,0.9497088193893433
5852,,,,,,
5853,,,0.977079451084137,,,0.9522666931152344
5854,1456.7021484375,940.4835815429688,0.9780341982841492,1447.884521484375,924.7117309570312,0.9560317993164062
5855,1456.6519775390625,940.5352783203125,0.9812407493591309,1447.921142578125,924.7379150390625,0.9571940302848816
5856,1456.7225341796875,940.5870971679688,0.9737260341644287,1447.891357421875,924.84619140625,0.9593047499656677
5857,1456.701904296875,940.6236572265625,0.974978506565094,1447.8990478515625,924.8793334960938,0.9654337167739868
5858,1456.777099609375,940.602294921875,0.9683378338813782,1447.911376953125,924.9299926757812,0.9590415954589844
5859,1456.8424072265625,940.6246948242188,0.963919997215271,1444.9801025390625,924.9708862304688,0.9564640522003174
5860,1456.818359375,940.6296997070312,0.9609751105308533,1444.953857421875,924.9732666015625,0.961319088935852
5861,1456.881591796875,940.6023559570312,0.9573308825492859,1444.900634765625,924.9700927734375,0.966502845287323
5862,1456.8985595703125,940.6401977539062,0.9582135677337646,1444.896484375,925.01220703125,0.9674714207649231
5863,,,0.9649938941001892,1440.8572998046875,931.723388671875,0.963862955570221
5864,1449.042724609375,948.2915649414062,0.9637916088104248,1440.873046875,931.8355712890625,0.963691234588623
5865,1449.024169921875,948.404296875,0.9648394584655762,1440.895751953125,932.0103759765625,0.9675033688545227
5866,1449.091064453125,948.5159301757812,0.9712692499160767,1440.9466552734375,932.1810302734375,0.9726686477661133
5867,1449.13037109375,948.5602416992188,0.9764198660850525,1440.9814453125,932.2865600585938,0.9779945611953735
5868,1449.1873779296875,948.5821533203125,0.9818471074104309,1441.0093994140625,932.3792114257812,0.9837594032287598
5869,1449.2230224609375,948.520263671875,0.9841336011886597,1440.9998779296875,932.4009399414062,0.9864497780799866
5870,1449.17578125,948.5467529296875,0.9870671629905701,1441.0201416015625,932.4779663085938,0.9889201521873474
5871,1448.8883056640625,952.1349487304688,0.9836803078651428,1440.7525634765625,935.6187133789062,0.9692295789718628
5872,1448.8809814453125,952.208251953125,0.9839200377464294,1440.77392578125,935.7127075195312,0.9727419018745422
5873,1448.8477783203125,952.2410888671875,0.9865784049034119,1440.7890625,935.7866821289062,0.9771260023117065
5874,1448.9530029296875,952.216552734375,0.9866816997528076,1440.8836669921875,935.7869873046875,0.9770880341529846
5875,1448.9234619140625,952.1934204101562,0.984921395778656,1440.899658203125,935.7869873046875,0.9806578755378723
5876,1448.9759521484375,952.281005859375,0.9852284789085388,1440.953369140625,935.8944091796875,0.9803825616836548
5877,1449.0225830078125,952.3583984375,0.9853370785713196,1441.000244140625,936.0178833007812,0.9798610210418701
5878,1449.0860595703125,952.461181640625,0.9839298129081726,1441.0701904296875,936.1903686523438,0.9834285974502563
5879,1449.15380859375,952.5411987304688,0.9832051396369934,1441.1343994140625,936.3334350585938,0.9863442182540894
5880,1449.1239013671875,952.5311279296875,0.985039472579956,1441.1192626953125,936.3582763671875,0.9883972406387329
5881,1449.0728759765625,952.5234375,0.9873100519180298,1441.0765380859375,936.4182739257812,0.9933328032493591
5882,1449.0966796875,952.6473999023438,0.9863059520721436,1441.1102294921875,936.525390625,0.9956313967704773
5883,1448.9114990234375,956.202880859375,0.9902374148368835,1441.0177001953125,939.64599609375,0.9732956290245056
5884,1448.9158935546875,956.214111328125,0.9907104969024658,1441.075927734375,939.6994018554688,0.9773395657539368
5885,1448.9302978515625,956.2359619140625,0.993516743183136,1441.1119384765625,939.8170166015625,0.9844940304756165
5886,1448.9144287109375,956.2655029296875,0.9949079155921936,1441.1365966796875,939.8921508789062,0.9858034253120422
5887,1448.908935546875,956.2938232421875,0.995403528213501,1441.178466796875,939.9640502929688,0.9858852028846741
5888,1448.957275390625,956.2969970703125,0.99543696641922,1441.2381591796875,940.0401611328125,0.989079475402832
5889,1452.564697265625,955.9468994140625,0.9841200709342957,1440.809814453125,939.8016357421875,0.9618650674819946
5890,1452.6693115234375,956.0340576171875,0.9851154685020447,1440.8797607421875,939.949951171875,0.9643072485923767
5891,1452.8046875,956.17236328125,0.9834713935852051,1440.9661865234375,940.1475830078125,0.9635180830955505
5892,1452.90478515625,956.3055419921875,0.9841246604919434,1441.02880859375,940.3182983398438,0.9650813341140747
5893,1452.9307861328125,956.3877563476562,0.9850436449050903,1441.0736083984375,940.4331665039062,0.9661924242973328
5894,1452.9173583984375,956.4147338867188,0.9893431067466736,1441.1595458984375,940.4952392578125,0.9662953019142151
5895,1452.93212890625,956.42138671875,0.9918782711029053,1441.236328125,940.5391235351562,0.9634579420089722
5896,1452.994140625,956.4676513671875,0.9931633472442627,1441.30078125,940.5958251953125,0.9600351452827454
5897,1453.023193359375,956.5111694335938,0.9937383532524109,1444.2967529296875,940.6549682617188,0.9563533067703247
5898,1452.7083740234375,959.8159790039062,0.9968597888946533,1444.1759033203125,943.4375,0.9485204815864563
5899,1452.700927734375,959.903076171875,0.998133659362793,1444.1741943359375,943.497802734375,0.9473982453346252
5900,1452.936767578125,959.958740234375,0.9957370758056641,1444.3111572265625,943.6383056640625,0.9465270042419434
5901,1452.9376220703125,960.0030517578125,0.9963175654411316,1444.3154296875,943.6749267578125,0.9467352628707886
5902,1452.9246826171875,960.0477905273438,0.9973563551902771,1444.3236083984375,943.7067260742188,0.9472825527191162
5903,1452.983154296875,960.0562744140625,0.9943710565567017,1444.3448486328125,943.7247924804688,0.9469947814941406
5904,1453.0076904296875,960.0487670898438,0.9929195046424866,1444.35107421875,943.7311401367188,0.9474934935569763
5905,1452.939208984375,960.0856323242188,0.9956703186035156,1444.33447265625,943.7656860351562,0.956222414970398
5906,1452.8748779296875,960.1213989257812,0.9976876974105835,1444.2918701171875,943.7942504882812,0.9561707973480225
5907,1452.8980712890625,960.1193237304688,0.9975871443748474,1444.27001953125,943.818359375,0.9579393863677979
5908,1452.9794921875,960.1557006835938,0.9970242977142334,1444.3017578125,943.86962890625,0.9561556577682495
5909,1452.960693359375,960.1823120117188,0.9981905817985535,1444.287353515625,943.9004516601562,0.9576406478881836
5910,,,,,,
5911,,,1.002520203590393,,,0.9625898599624634
5912,1452.723388671875,960.070068359375,1.0038577318191528,1444.2242431640625,943.8529052734375,0.9623213410377502
5913,1452.666748046875,960.0731201171875,1.0048900842666626,1444.23583984375,943.8724365234375,0.9682302474975586
5914,1452.55078125,960.0078125,1.004903793334961,1444.219482421875,943.8336791992188,0.9749194979667664
5915,1452.5615234375,960.0231323242188,1.004194736480713,1444.21484375,943.8668212890625,0.9762318134307861
5916,1452.5867919921875,960.0546264648438,1.0045408010482788,1444.2135009765625,943.92138671875,0.975905179977417
5917,1452.5660400390625,960.033203125,1.0006120204925537,1444.137451171875,943.9041137695312,0.9765577912330627
5918,1452.5643310546875,960.0640258789062,1.0001990795135498,1444.099853515625,943.9488525390625,0.9747112989425659
5919,1452.5272216796875,960.0248413085938,0.9999830722808838,1444.0928955078125,943.914306640625,0.9742623567581177
5920,,,,,,
5921,,,1.0050697326660156,,,0.9800135493278503
5922,1452.567626953125,960.2575073242188,1.0045738220214844,1444.1259765625,944.2089233398438,0.9801322221755981
5923,1452.568115234375,960.2941284179688,1.0045322179794312,1444.0772705078125,944.2813720703125,0.9830968976020813
5924,1452.555419921875,960.2935180664062,1.0032784938812256,1444.02197265625,944.3270263671875,0.9856099486351013
5925,1452.5855712890625,960.2951049804688,1.0021687746047974,1444.009033203125,944.3753662109375,0.9817820191383362
5926,1452.629638671875,960.3085327148438,1.0001704692840576,1444.0460205078125,944.4044799804688,0.9797245860099792
5927,1452.6529541015625,960.260986328125,0.9982637763023376,1444.0706787109375,944.3153076171875,0.9787976741790771
5928,1452.64599609375,960.1891479492188,0.9989238381385803,1444.1170654296875,944.2459716796875,0.9808200597763062
5929,1452.6280517578125,960.1858520507812,0.9985623359680176,1444.1121826171875,944.2362670898438,0.985485315322876
5930,1452.6251220703125,960.1770629882812,0.999009907245636,1444.16357421875,944.226318359375,0.9884198904037476
5931,1452.6761474609375,960.1052856445312,1.0000824928283691,1444.1951904296875,944.1575927734375,0.9889693856239319
5932,1452.69384765625,960.0462036132812,1.002632975578308,1444.208984375,944.1044311523438,0.9887553453445435
5933,1452.738525390625,959.98828125,1.001589059829712,1444.22314453125,944.0791625976562,0.988819420337677
5934,1452.746826171875,960.0162353515625,0.9999122023582458,1444.26123046875,944.077880859375,0.988588809967041
5935,1452.7869873046875,959.9012451171875,0.9963858127593994,1444.30224609375,943.959228515625,0.9933090209960938
5936,1452.7855224609375,959.8633422851562,0.9941523671150208,1444.3336181640625,943.9172973632812,0.9956945776939392
5937,1452.8790283203125,959.98291015625,0.9922678470611572,1444.423095703125,943.9871826171875,0.9976214170455933
5938,1452.9361572265625,960.1055908203125,0.9917283654212952,1444.4945068359375,944.070556640625,0.9986231327056885
5939,1452.8348388671875,960.067626953125,0.9936513900756836,1444.4705810546875,944.001220703125,0.9969928860664368
5940,1452.7589111328125,960.1119384765625,0.9944533109664917,1444.468017578125,944.0178833007812,0.9935166835784912
5941,1452.71923828125,960.1119384765625,0.9953066110610962,1444.47705078125,944.0043334960938,0.9974896907806396
5942,1452.677001953125,960.163818359375,0.9929715394973755,1444.49609375,944.0368041992188,1.0009232759475708
5943,1452.732421875,960.2297973632812,0.989740788936615,1444.5679931640625,944.0709228515625,1.001146912574768
5944,1452.66455078125,960.2843017578125,0.9901761412620544,1444.51708984375,944.1285400390625,0.9987867474555969
5945,1452.6016845703125,960.3067016601562,0.9930484294891357,1444.5128173828125,944.1978759765625,0.9992806315422058
5946,1452.610107421875,960.3914794921875,0.9920620322227478,1444.5697021484375,944.2697143554688,1.0019112825393677
5947,1452.6824951171875,960.4334106445312,0.9908345937728882,1444.5738525390625,944.2929077148438,1.0032844543457031
5948,1452.7249755859375,960.5010986328125,0.9902456402778625,1444.5638427734375,944.3546142578125,1.0054078102111816
5949,1452.7572021484375,960.5328369140625,0.9902054071426392,1444.6011962890625,944.3800659179688,1.0097659826278687
5950,1452.7724609375,960.5269775390625,0.9907934069633484,1444.6268310546875,944.3927001953125,1.010071873664856
5951,1452.77978515625,960.451171875,0.9899566173553467,1444.67431640625,944.3067626953125,1.0100409984588623
5952,1452.7503662109375,960.4472045898438,0.9893021583557129,1444.66162109375,944.2950439453125,1.0095562934875488
5953,1452.765625,960.5213623046875,0.9902800917625427,1444.706298828125,944.3571166992188,1.0077272653579712
5954,1452.7274169921875,960.5800170898438,0.9891389608383179,1444.72412109375,944.3820190429688,1.004661202430725
5955,1452.7158203125,960.568603515625,0.9888533353805542,1444.7249755859375,944.3573608398438,1.0005532503128052
5956,1452.723388671875,960.5379028320312,0.9881531000137329,1444.753662109375,944.3057250976562,0.997183084487915
5957,1452.682373046875,960.4937744140625,0.9875547885894775,1444.674560546875,944.208984375,0.9890474677085876
5958,1452.6607666015625,960.4276733398438,0.9887334704399109,1444.632080078125,944.130615234375,0.9838338494300842
5959,1452.53515625,960.5091552734375,0.9858493208885193,1444.6097412109375,944.1239624023438,0.9800628423690796
5960,1452.5093994140625,960.5045776367188,0.9858294725418091,1444.586669921875,944.1257934570312,0.9792056679725647
5961,1452.4998779296875,960.5067749023438,0.9858843088150024,1444.5751953125,944.128173828125,0.976042628288269
5962,1452.4989013671875,960.5393676757812,0.9848707318305969,1444.5428466796875,944.1546630859375,0.9717798829078674
5963,1452.5,960.5712280273438,0.9838482737541199,1444.5399169921875,944.175048828125,0.9661509990692139
5964,1452.5006103515625,960.6555786132812,0.985176146030426,1444.5252685546875,944.248779296875,0.9648232460021973
5965,1452.5194091796875,960.6123046875,0.9843575954437256,1444.5069580078125,944.2282104492188,0.9606963992118835
5966,,,,,,
5967,,,0.9865195751190186,,,0.959940493106842
5968,1452.50048828125,960.6657104492188,0.9864208698272705,1444.5269775390625,944.2760620117188,0.9629534482955933
5969,1452.5106201171875,960.7053833007812,0.9860221147537231,1444.57470703125,944.3135986328125,0.9656047821044922
5970,1452.5623779296875,960.7723999023438,0.9864542484283447,1444.6182861328125,944.3722534179688,0.967284619808197
5971,1452.3751220703125,964.1188354492188,0.9726015329360962,1444.8359375,947.6287231445312,0.9570255875587463
5972,1452.39453125,964.1510620117188,0.9736524820327759,1444.834228515625,947.6663818359375,0.9547625184059143
5973,1452.4351806640625,964.1742553710938,0.9755694270133972,1444.8431396484375,947.7111206054688,0.9546947479248047
5974,1452.53369140625,964.1484375,0.9779911041259766,1444.8616943359375,947.7136840820312,0.9550299048423767
5975,1452.5294189453125,964.1173095703125,0.9768640398979187,1444.853515625,947.6500854492188,0.9547258615493774
5976,1452.5718994140625,964.124267578125,0.9757710099220276,1444.8616943359375,947.6504516601562,0.954840362071991
5977,1452.5784912109375,964.1292724609375,0.9753492474555969,1444.8447265625,947.6609497070312,0.9548527002334595
5978,1452.568603515625,964.1306762695312,0.9744966626167297,1444.8353271484375,947.6619262695312,0.9535842537879944
5979,1452.5836181640625,964.1380004882812,0.9741329550743103,1444.83984375,947.6734008789062,0.9532974362373352
5980,1452.6051025390625,964.2088012695312,0.9746946096420288,1444.8697509765625,947.7364501953125,0.9534597992897034
5981,1452.6168212890625,964.223388671875,0.9752379059791565,1444.8892822265625,947.7365112304688,0.9533275365829468
5982,1452.64501953125,964.2965698242188,0.9779217839241028,1444.8720703125,947.8600463867188,0.9560921788215637
5983,1452.6087646484375,964.3082275390625,0.9782374501228333,1444.820068359375,947.8621826171875,0.9608027338981628
5984,1452.6058349609375,964.197021484375,0.9761797785758972,1444.87548828125,947.6852416992188,0.958865225315094
5985,1452.5985107421875,964.1433715820312,0.9762371778488159,1444.8656005859375,947.625732421875,0.9570692181587219
5986,,,,,,
5987,,,0.9781121611595154,,,0.9597949385643005
5988,1452.586669921875,964.23095703125,0.9792801141738892,1444.8646240234375,947.8040771484375,0.9621080160140991
5989,1452.5615234375,964.3200073242188,0.9795029759407043,1444.8531494140625,947.9371337890625,0.9599228501319885
5990,1452.596435546875,964.1935424804688,0.9802206754684448,1444.845703125,947.81494140625,0.9638364315032959
5991,1452.56201171875,964.1078491210938,0.9794232249259949,1444.8182373046875,947.717529296875,0.9659110903739929
5992,1452.4346923828125,960.8828125,1.0041677951812744,1444.3995361328125,944.6393432617188,0.9975573420524597
5993,1452.344970703125,960.9012451171875,1.0058352947235107,1444.2703857421875,944.6466064453125,0.9943820238113403
5994,1452.3563232421875,960.8712768554688,1.0059566497802734,1444.25732421875,944.6263427734375,0.9918672442436218
5995,1452.3638916015625,960.8692016601562,1.0061315298080444,1444.26708984375,944.6163330078125,0.9905775189399719
5996,,,0.9567500352859497,,,0.9395204186439514
5997,1476.226806640625,959.642333984375,0.9574728608131409,1460.2784423828125,944.3727416992188,0.941428005695343
5998,1476.312255859375,959.6454467773438,0.956143856048584,1460.361328125,944.4044799804688,0.9417850375175476
5999,,,,,,
6000,,,,,,
6001,,,,,,
6002,,,,,,
6003,,,,,,
6004,,,,,,
6005,,,,,,
6006,,,,,,
6007,,,,,,
6008,,,,,,
6009,,,,,,
6010,,,,,,
6011,,,,,,
6012,,,,,,
6013,,,,,,
6014,,,,,,
6015,,,,,,
6016,,,,,,
6017,,,,,,
6018,,,,,,
6019,,,,,,
6020,,,,,,
6021,,,,,,
6022,,,,,,
6023,,,,,,
6024,,,,,,
6025,,,,,,
6026,,,,,,
6027,,,,,,
6028,,,,,,
6029,,,,,,
6030,,,,,,
6031,,,,,,
6032,,,,,,
6033,,,,,,
6034,,,,,,
6035,,,,,,
6036,,,,,,
6037,,,,,,
6038,,,,,,
6039,,,,,,
6040,,,,,,
6041,,,,,,
6042,,,,,,
6043,,,,,,
6044,,,,,,
6045,,,,,,
6046,,,,,,
6047,,,,,,
6048,,,,,,
6049,,,,,,
6050,,,,,,
6051,,,,,,
6052,,,,,,
6053,,,,,,
6054,,,,,,
6055,,,,,,
6056,,,,,,
6057,,,,,,
6058,,,,,,
6059,,,,,,
6060,,,0.964042603969574,,,0.9419928193092346
6061,,,,,,
6062,,,0.9606337547302246,,,0.943047046661377
6063,1501.18359375,967.9150390625,0.9585582613945007,1484.4857177734375,960.2439575195312,0.9476785659790039
6064,1504.427734375,967.8406372070312,0.9600868225097656,1484.542236328125,960.431884765625,0.9479603171348572
6065,1504.560302734375,967.9103393554688,0.9539774656295776,1484.665283203125,960.5148315429688,0.9514945149421692
